Date,Open,High,Low,Close,Volume,Daily_Return,Cumulative_Return,SMA50,SMA200,EMA50,20SMA,Upper_BB,Lower_BB,MACD,MACD_Signal,MACD_Histogram,RSI_14
2022-03-17 00:00:00-04:00,156.08093884327653,158.4328293113158,155.1165693039783,158.0588836669922,75615400,0.6453965469900291,0.8836033108722171,164.05732116699218,,163.98626082321692,158.98881988525392,168.23731088528103,149.7403288852268,-3.208831768206011,156.13505085283757,-159.34388262104358,45.02471075341809
2022-03-18 00:00:00-04:00,157.9506540620346,161.8573534009996,157.21261285213674,161.36532592773438,123511700,2.0919053608580374,0.9020874559010721,163.84639038085936,,163.88347906260978,158.74772567749022,167.44082897697876,150.05462237800168,-2.6116763530048104,157.18110586781694,-159.79278222082175,48.750015727029094
2022-03-21 00:00:00-04:00,160.90281851844856,163.69754597170976,160.41079104635503,162.74301147460938,95811400,0.8537680192162167,0.9097891901049167,163.72040924072266,,163.8387548434725,158.65325851440429,167.11509459955136,150.19142242925722,-2.004156011395537,158.29348698917545,-160.297643000571,52.4179451318801
2022-03-22 00:00:00-04:00,162.87090921607214,166.71856719819857,162.28048532842047,166.12814331054688,81532000,2.080047435072596,0.9287132368182617,163.65878936767578,,163.92853478335775,158.8746696472168,167.8860539897587,149.8632853046749,-1.2353001441750564,159.86041825344975,-161.0957183976248,52.50219834440031
2022-03-23 00:00:00-04:00,165.31135379443643,169.88720212485975,164.9767637860135,167.49595642089844,98062700,0.8233482196900788,0.9363597807196309,163.62413299560546,,164.06843367110446,159.37358474731445,169.14174728168555,149.60542221294335,-0.509729400151798,161.3875258869395,-161.8972552870913,54.305489577210764
2022-03-24 00:00:00-04:00,168.33243390367338,171.36332488957797,167.49599622256298,171.29444885253906,90131400,2.267811422321997,0.9575946547808198,163.60863983154297,,164.35180681547445,159.9310531616211,171.06211090889408,148.7999954143481,0.3675602303124208,163.3689104800594,-163.001350249747,61.590827246788976
2022-03-25 00:00:00-04:00,171.10744910627062,172.4851197852727,169.99546240540764,171.93405151367188,80546200,0.3733936887140077,0.9611702527852342,163.59709350585936,,164.64914974481553,160.41668395996095,172.75094513293658,148.08242278698532,1.1017291248085144,165.0819386867819,-163.9802095619734,67.60271589038021
2022-03-28 00:00:00-04:00,169.42473266654576,172.92796575635768,169.25744513309817,172.800048828125,90371900,0.5036799324095842,0.9660114744648038,163.6685189819336,,164.9687928461218,160.93232955932618,174.43772525600514,147.42693386264722,1.733459763816711,166.62556071505054,-164.89210095123383,71.20502913261222
2022-03-29 00:00:00-04:00,173.8726518827145,176.15565130084448,173.52822668291532,176.10646057128906,100589400,1.9134321810596155,0.9844954488899419,163.78877502441406,,165.40556412946168,161.7077651977539,176.817858964699,146.5976714308088,2.4724102352713544,168.52174068629824,-166.0493304510269,69.68279591620426
2022-03-30 00:00:00-04:00,175.7029863422026,176.7460820205957,173.88247896845155,174.9354248046875,92633200,-0.6649590042311471,0.9779489577563024,163.94988555908202,,165.77928415594113,162.25932693481445,178.47211087256753,146.04654299706138,2.929768461038009,169.8044775099761,-166.8747090489381,75.71454729388799
2022-03-31 00:00:00-04:00,175.0042983977884,175.19127120838715,171.6191475535364,171.8258056640625,103049300,-1.7775811526435148,0.9605651214007527,164.11897613525392,,166.0164026464557,162.67164611816406,179.43584950032619,145.90744273600194,3.006649094383249,170.2087431407934,-167.20209404641014,77.01079731594527
2022-04-01 00:00:00-04:00,171.25505972274473,172.09151232886626,169.1983887454629,171.5305938720703,78751300,-0.171808763445791,0.9589147863435825,164.31597137451172,,166.23264543961704,163.21976470947266,180.40593313281607,146.03359628612924,3.0090697428636872,170.4731132870488,-167.4640435441851,85.90480559438456
2022-04-04 00:00:00-04:00,171.78643960271984,175.64393230157518,171.6585076842211,175.5947265625,76468400,2.369334005489865,0.9816346804600915,164.63552642822265,,166.59978587580855,164.16150436401367,181.91213737756334,146.410871350464,3.3008791864325815,171.49743594213902,-168.19655675570644,85.75801196124871
2022-04-05 00:00:00-04:00,174.66975804019478,175.4570050231917,171.63886691572336,172.26866149902344,73401800,-1.8941713846359232,0.9630408372411542,164.90408874511718,,166.82209472377778,165.02845764160156,182.5731033859472,147.48381189725592,3.226560834462191,171.65168105351592,-168.42512021905372,74.53224871262354
2022-04-06 00:00:00-04:00,169.6116814961237,170.86143526379934,167.41724355380708,169.0901336669922,89058800,-1.8450992794468712,0.9452717776924385,165.14524688720704,,166.91103742743326,165.4653778076172,182.95478375710874,147.97597185812563,2.8780065056115234,171.1393715762112,-168.26136507059968,66.61724778672374
2022-04-07 00:00:00-04:00,168.43084825224216,170.59576613151657,167.14173867476228,169.3952178955078,77594700,0.18042698405837942,0.946977303052084,165.39427612304686,,167.00845626931854,166.13551864624023,183.1163211391621,149.15471615331836,2.596462038209978,170.79054084007052,-168.19407880186054,63.29856943219524
2022-04-08 00:00:00-04:00,169.04092358061774,169.04092358061774,166.50206052636017,167.37786865234375,76575500,-1.1909127472585879,0.9356996296363912,165.6121969604492,,167.0229430294372,166.89127197265626,182.56773277903596,151.21481116627655,2.1853613102987026,170.10800640252518,-167.92264509222647,57.51668146493997
2022-04-11 00:00:00-04:00,166.0198639889176,166.3347536638986,162.861042005444,163.1070556640625,72246700,-2.5515995768544797,0.9118243218459601,165.5263229370117,,166.86937881903035,167.6357093811035,180.78966584658676,154.48175291562026,1.4976778086215745,168.70781625483266,-167.2101384462111,45.23730485194006
2022-04-12 00:00:00-04:00,165.34089363354275,167.1613860255376,163.98289318870957,164.98663330078125,79265200,1.1523582649851427,0.9223318047808967,165.39057037353516,,166.79554566145197,168.25418853759766,179.45271627045412,157.0556608047412,1.0917647021612424,167.9635796640224,-166.87181496186116,46.10691121444219
2022-04-13 00:00:00-04:00,164.72093797881234,168.3127321148904,164.11082878699807,167.6829376220703,70618900,1.6342562226683732,0.937405069694178,165.31208557128906,,166.8303453461821,168.78606948852538,178.67719231938545,158.89494665766532,0.9763896534742571,167.907451255632,-166.93106160215774,44.19851205183111
2022-04-14 00:00:00-04:00,167.8994330781819,168.5390777375964,162.4084052337266,162.6544189453125,75329400,-2.9988254905763068,0.9092939275142344,165.1088540649414,,166.66658352654017,169.0158462524414,178.03257517351605,159.99911733136676,0.4737337561749939,166.85684479356811,-166.38311103739312,36.93548581131246
2022-04-18 00:00:00-04:00,161.30627040967605,163.9435452353402,160.9618602189061,162.4379425048828,69023900,-0.1330897997320779,0.9080837500471298,164.95908142089843,,166.50075446686733,169.06947708129883,177.90555722233057,160.23339694026708,0.057247582060966806,165.97306433583105,-165.9158167537701,35.13972693147815
2022-04-19 00:00:00-04:00,162.38871857930025,165.14407487442162,161.29641720934256,164.7307586669922,67723800,1.4115028340995206,0.9209013779150422,164.8608724975586,,166.43134286687223,169.16886444091796,177.7462549984731,160.59147388336282,-0.08680892982096111,165.7246032020633,-165.81141213188425,33.1976557069796
2022-04-20 00:00:00-04:00,166.06909457220715,166.18719136722032,163.45152002793873,164.56349182128906,67929800,-0.10153953460583232,0.9199662989417285,164.77368530273438,,166.35809380626114,169.09063186645508,177.8121274160036,160.36913631690658,-0.2120276669375869,165.49238092590844,-165.70440859284602,34.21211672165934
2022-04-21 00:00:00-04:00,166.21670513338208,168.7949239860417,163.26454063992998,163.7664031982422,87227800,-0.48436540463816513,0.9155103004553247,164.60816650390626,,166.25645888045648,168.90415420532227,177.9236097230409,159.88469868760365,-0.37130266262028044,165.1471853803752,-165.51848804299547,36.80310940121141
2022-04-22 00:00:00-04:00,163.8057537918965,165.19325952257165,158.92483581876152,159.210205078125,84882400,-2.7821323733915215,0.8900395920046231,164.32298645019532,,165.98013520193368,168.29994201660156,178.21933226231093,158.3805517708922,-0.8553167951716603,163.95978931992516,-164.81510611509682,32.29636840824327
2022-04-25 00:00:00-04:00,158.55093628607733,160.56825203269904,155.93336140625067,160.2828826904297,96046400,0.6737492811960788,0.8960362273581148,164.14113433837892,,165.75671353481587,167.71738357543944,178.09602500541456,157.33874214546432,-1.1392132228822334,163.22440799402608,-164.3636212169083,25.928379831286094
2022-04-26 00:00:00-04:00,159.66293223706202,159.75149358805254,154.2211089990348,154.29983520507812,95623200,-3.732805016308083,0.8625889421153534,163.90811096191408,,165.30742418855164,166.7923728942871,178.4789478566976,155.1057979318766,-1.825936853419904,161.43949343623652,-163.26543028965642,23.929315448187623
2022-04-27 00:00:00-04:00,153.42399128149194,157.24211378977282,152.9024434257798,154.07347106933594,88063200,-0.14670406837526961,0.861323489043915,163.66583618164063,,164.86687700740595,165.69072341918945,177.8257685038358,153.5556783345431,-2.3612173285907545,159.96628896285642,-162.32750629144718,26.171276486528896
2022-04-28 00:00:00-04:00,156.710745963074,161.8967195942573,156.3958411813348,161.03074645996094,130216800,4.515556988713576,0.9002170420488691,163.48575469970703,,164.7164405153493,164.99548950195313,176.4760510487398,153.51492795516646,-2.1986918312121873,160.17918046227732,-162.3778722934895,39.04077218039401
2022-04-29 00:00:00-04:00,159.25943807460507,163.54991794930683,154.7426297819827,155.13624572753906,131747600,-3.6604815303936333,0.8672647634912144,163.19250610351563,,164.34074660210186,164.16101150512696,175.97260297662652,152.3494200336274,-2.516517305297242,159.17059351532967,-161.6871108206269,35.4401333109261
2022-05-02 00:00:00-04:00,154.2112612412753,155.70701398729622,150.82610973572451,155.4413299560547,123055300,0.1966556732663438,0.8689702888508598,162.97758850097657,,163.99174987088432,163.35654830932617,175.24611847163948,151.46697814701287,-2.712510404310848,158.4247408034747,-161.13725120778554,39.93291024842045
2022-05-03 00:00:00-04:00,155.62829305402306,158.1474864801479,153.827485608277,156.9370880126953,88966500,0.9622653492886935,0.8773320888360855,162.8236831665039,,163.71509646468084,162.42366638183594,173.14010739840404,151.70722536526785,-2.7158347206229507,158.12721024531882,-160.84304496594177,39.3212014035565
2022-05-04 00:00:00-04:00,157.12404795896134,163.82545959087432,156.72058183628712,163.372802734375,108256500,4.100824606328279,0.9133099390142896,162.85714080810547,,163.70167318113943,161.9788734436035,171.6635887924379,152.2941580947691,-2.174099210356019,159.17632874313006,-161.35042795348608,44.798140163243986
2022-05-05 00:00:00-04:00,161.23742078079442,161.4637492307035,152.47932210721157,154.2703094482422,130525300,-5.571608697276497,0.8624238830190788,162.79219390869142,,163.33181577984934,161.237882232666,170.89942516823066,151.57633929710136,-2.451011318181912,158.1951248841525,-160.64613620233442,40.78725207230282
2022-05-06 00:00:00-04:00,153.7479370549887,157.12821179757466,151.94446922447622,154.99952697753906,116124600,0.47268818731547313,0.8665004588386974,162.68928283691406,,163.00505935622934,160.5180976867676,169.7565056360499,151.27968973748528,-2.5818622969827345,157.55600530282982,-160.13786759981255,41.9174897004714
2022-05-09 00:00:00-04:00,152.68360662844097,153.5705662251753,149.29349706523496,149.855224609375,131577900,-3.3189148821786585,0.8377420461561536,162.44195861816405,,162.48937956223506,159.64196548461913,169.4473572739849,149.83657369525338,-3.0653296368427903,156.01584916413887,-159.08117880098166,34.77956763788322
2022-05-10 00:00:00-04:00,153.2650950882542,154.46740731794827,150.71263648010404,152.2697296142578,115366700,1.6112251082180507,0.8512399563459212,162.2376104736328,,162.0886089760399,159.1000991821289,169.28949246668708,148.91070589757072,-3.216571972391023,155.26662525416268,-158.4831972265537,37.97422669025399
2022-05-11 00:00:00-04:00,151.27435948498825,153.1960828683304,143.6958565940324,144.3758544921875,142689800,-5.184139449165459,0.8071104899619335,161.91317260742187,,161.3939911531437,158.0695602416992,169.8041212633769,146.3349992200215,-3.9281214248245533,153.08847110176765,-157.0165925265922,33.34460487606938
2022-05-12 00:00:00-04:00,140.6999427258126,144.08020299470905,136.78750364436277,140.49298095703125,182602000,-2.6894202973298142,0.7854038966230191,161.44494842529298,,160.57434369447262,156.71006240844727,169.95773595820864,143.4623888586859,-4.750583170420839,150.56937307282038,-155.31995624324122,33.734814190129924
2022-05-13 00:00:00-04:00,142.49353909158592,145.95265608735048,141.03500230205145,144.9770050048828,113990900,3.1916356371020083,0.8104711272828272,161.07290008544922,,159.9626833537044,155.8261917114258,169.74576348343749,141.9066199394141,-4.983124406937776,149.4508994592329,-154.43402386617066,37.44370807208973
2022-05-16 00:00:00-04:00,143.43961316503615,145.38105052063565,142.08946713795373,143.42974853515625,86643800,-1.0672426773297272,0.8018214335250295,160.73013061523437,,159.31433296866328,154.87578201293945,169.47372530693622,140.2778387189427,-5.23195495841,148.24666927441757,-153.47862423282757,40.38270874261405
2022-05-17 00:00:00-04:00,146.7016310302499,147.5984402531948,144.5532317399834,147.0761260986328,78336300,2.5422742497403172,0.8222059333584351,160.53645446777344,,158.8344032874856,153.9930503845215,168.21204820207092,139.77405256697207,-5.076405129475205,148.01256063926064,-153.08896576873585,44.16238562895229
2022-05-18 00:00:00-04:00,144.7207495965093,145.22334942117237,137.871509320704,138.77818298339844,109742900,-5.641937502262994,0.775817588458454,160.2134262084961,,158.04788484418808,152.70378494262695,167.54943552109862,137.8581343641553,-5.558629014807366,146.1656851080882,-151.72431412289558,31.84173513216298
2022-05-19 00:00:00-04:00,137.85185149313176,139.6060416476657,134.6194101946053,135.35853576660156,136095600,-2.464110095176819,0.7567005889410919,159.71356231689452,,157.1581064489886,151.28339157104492,167.0780886819784,135.48869446011145,-6.145885922150484,144.0042552397909,-150.15014116194138,33.18195406928221
2022-05-20 00:00:00-04:00,137.07328272324338,138.65993938193793,130.68724267872005,135.59503173828125,137426100,0.17471818111824966,0.7580226824466009,159.3056149291992,,156.3124956760197,150.10263290405274,166.9011329072443,133.3041329008612,-6.517083126206671,142.32241053948897,-148.83949366569564,33.10392077238507
2022-05-23 00:00:00-04:00,135.792118107207,141.18280747509044,135.6541486277064,141.0349884033203,117726300,4.011914445021114,0.7884339039402126,159.08105865478515,,155.71337774375698,149.14023818969727,165.68657650652625,132.5938998728683,-6.29968173586343,142.06492611225525,-148.36460784811868,37.31377731379679
2022-05-24 00:00:00-04:00,138.76834717267448,139.91153156082976,135.3388090457555,138.3248748779297,104132700,-1.9215894978063641,0.7732834408449528,158.8831900024414,,155.03147567058727,148.34149017333985,165.37428766822123,131.30869267845847,-6.273753158721263,141.31691586539014,-147.5906690241114,28.754607151889047
2022-05-25 00:00:00-04:00,136.42286639453397,139.73414963230113,136.33417493293138,138.48257446289062,92482700,0.11400667096219674,0.7741650355529621,158.60050048828126,,154.3824991526384,147.56194534301758,164.91427396592073,130.20961672011444,-6.169362960066309,140.75004758489024,-146.91941054495655,34.213618766212974
